DateTime,Open,High,Low,Close,ta_rsi,ta_stoch_k,ta_stoch_d
2020-09-01 05:00:00,48986,48987,48986,48986,56.0469429938836,83.44519015659955,83.5197613721102
2020-09-01 06:00:00,48986,48986,48812,48813,46.19437341511604,44.742729306487696,70.54436987322876
2020-09-01 07:00:00,48813,48985,48813,48865,49.091262275504214,56.375838926174495,61.52125279642041
2020-09-01 08:00:00,48984,48984,48706,48707,41.73808428077466,21.02908277404922,40.715883668903636
2020-09-01 09:00:00,48706,48707,48706,48707,41.73808428077466,2.4861878453038675,26.63036984850903
2020-09-01 10:00:00,48707,48709,48500,48503,34.09161566110156,0.5357142857142857,8.016994968355627
2020-09-01 11:00:00,48681,48681,48511,48634,41.50282534972222,26.120857699805068,9.714253276940912
2020-09-01 12:00:00,48633,48850,48633,48720,45.81079885087336,42.8849902534113,23.180520746310055
2020-09-01 13:00:00,48721,48790,48600,48691,44.61755787588109,37.23196881091618,35.41260558804402
2020-09-01 14:00:00,48691,48865,48691,48864,52.556612221073884,72.22222222222223,50.7797270955164
2020-09-01 15:00:00,48864,49300,48805,49102,60.867537655123414,75.25,61.56806367771264
2020-09-01 16:00:00,49280,49400,49201,49389,68.11994756792028,98.77777777777777,82.08333333333316
2020-09-01 17:00:00,49350,49399,49301,49399,68.34011711925285,99.88888888888889,91.30555555555537
2020-09-01 18:00:00,49398,49398,49096,49194,59.298962981880145,77.11111111111111,91.92592592592575
2020-09-01 19:00:00,49340,49364,49096,49115,56.21264890825228,68.33333333333333,81.7777777777776
2020-09-01 20:00:00,49205,49260,49021,49257,60.22038849696069,84.11111111111111,76.51851851851833
2020-09-01 21:00:00,49257,49257,49102,49143,55.8044704700538,71.44444444444444,74.62962962962943
2020-09-01 22:00:00,49142,49174,49000,49160,56.318869420643104,73.33333333333333,76.29629629629612
2020-09-01 23:00:00,49086,49550,49085,49549,66.05493934793373,99.9047619047619,81.56084656084639
2020-09-02 00:00:00,49550,49599,49010,49500,64.11633290738922,90.90073529411765,88.04627684407079
2020-09-02 01:00:00,49501,49501,49419,49490,63.7054204169946,89.08908908908909,93.29819542932272
2020-09-02 02:00:00,49489,49490,49428,49485,63.48633392365741,88.58858858858859,89.52613765726494
2020-09-02 03:00:00,49420,49420,49420,49420,60.57007958444586,80.2863436123348,85.98800709667064
2020-09-02 04:00:00,49422,49485,49422,49484,62.40141522646391,85.51637279596977,84.79710166563088
2020-09-02 05:00:00,49484,49490,49484,49489,62.54776582109269,81.63606010016694,82.47959216949033
2020-09-02 06:00:00,49489,49499,49489,49490,62.57913848910983,81.80300500834724,82.98514596816115
2020-09-02 07:00:00,49489,49599,49423,49583,65.47559835962176,97.32888146911519,86.92264885920963
2020-09-02 08:00:00,49583,49583,49433,49433,57.715941564883025,72.28714524207011,83.80634390651068
2020-09-02 09:00:00,49434,49449,49375,49400,56.13963746534538,66.7779632721202,78.79799666110166
2020-09-02 10:00:00,49400,49444,49200,49437,57.53986326669329,72.95492487479132,70.67334446299371
2020-09-02 11:00:00,49437,49444,49201,49240,48.636789982850765,40.06677796327212,59.933222036727706
2020-09-02 12:00:00,49378,49450,49143,49149,45.160695340260524,23.599320882852293,45.540341240305075
2020-09-02 13:00:00,49359,49359,49209,49350,53.12906783586324,57.72495755517827,40.463685467100724
2020-09-02 14:00:00,49333,49351,49063,49074,43.73231392737207,2.0522388059701493,27.792172414666727
2020-09-02 15:00:00,49074,49247,49063,49201,48.26647602268999,25.746268656716417,28.507821672621432
2020-09-02 16:00:00,49150,49191,48904,49151,46.6719028232051,35.539568345323744,21.112691936003255
2020-09-02 17:00:00,49150,49150,48909,49001,42.170821420539546,13.956834532374101,25.08089051147124
2020-09-02 18:00:00,49001,49130,48850,48990,41.85206105262377,18.69158878504673,22.72933055424801
2020-09-02 19:00:00,48851,48851,47708,48001,24.1656660930754,15.494447382337388,16.047623566585887
2020-09-02 20:00:00,48001,48599,47903,48361,34.94291602746563,34.53199365415124,22.9060099405116
2020-09-02 21:00:00,48361,48361,47999,48026,30.586767757722328,16.96,22.32881367882936
2020-09-02 22:00:00,47906,48320,47750,47751,27.550465388630826,2.4684270952927667,17.986806916481154
2020-09-02 23:00:00,47751,48009,47750,48009,34.15449844569734,17.27898966704937,12.235805587447196
2020-09-03 00:00:00,48009,48009,47709,47745,31.03689541167641,2.123995407577497,7.290470723306361
2020-09-03 01:00:00,47744,47939,47710,47930,35.48127519375511,12.743972445464983,10.715652506697099
2020-09-03 02:00:00,47915,47950,47910,47950,35.96175674727574,14.65778316172017,9.841917004920699
2020-09-03 03:00:00,47950,48000,47950,48000,37.220489580288394,17.77236762020694,15.05804107579718
2020-09-03 04:00:00,47949,47999,47940,47941,36.313445691293694,15.139701104613385,15.856617295513315
2020-09-03 05:00:00,47941,47999,47941,47952,36.62354409205365,16.45313553607552,16.455068086965102
2020-09-03 06:00:00,47951,48300,47951,48296,45.55213755951589,40.77669902912621,24.12317855660486
2020-09-03 07:00:00,48296,48296,48020,48028,40.73703490825953,22.50351617440225,26.577783579867816
2020-09-03 08:00:00,48028,48189,47940,48000,40.25822913658027,25.546806649168854,29.609007284232263
2020-09-03 09:00:00,48001,48190,48000,48029,41.03129448286926,35.95505617977528,28.00179300111529
2020-09-03 10:00:00,48253,48253,48013,48034,41.17263744275594,49.84662576687116,37.1161628652716
2020-09-03 11:00:00,48170,48177,47853,47991,40.27849047493921,46.15384615384615,43.98517603349737
2020-09-03 12:00:00,47991,48080,47800,47801,36.50595160938292,15.566835871404399,37.18910259737374
2020-09-03 13:00:00,47801,48008,47720,47720,35.000885190202425,1.8612521150592216,21.19397804676976
2020-09-03 14:00:00,47721,47999,47710,47721,35.03649429943377,1.8644067796610169,6.430831588708048
2020-09-03 15:00:00,47721,47980,47700,47871,40.318170107974524,28.5,10.741886298239914
2020-09-03 16:00:00,47871,48050,47870,47945,42.789349737875206,40.833333333333336,23.732580037664622
2020-09-03 17:00:00,47946,47950,47732,47950,42.961202104373726,41.666666666666664,36.99999999999984
2020-09-03 18:00:00,47950,47950,47588,47595,34.93691861805057,0.9831460674157303,27.827715355805083
2020-09-03 19:00:00,47593,47930,47504,47601,35.15736252047516,12.185929648241206,18.278580794107704
2020-09-03 20:00:00,47601,47649,46449,46453,20.70352674942758,0.2165674066053059,4.4618810407539184
2020-09-03 21:00:00,46454,47700,46453,46730,28.357073045227224,15.57649667405765,9.32633124296789
2020-09-03 22:00:00,46810,47493,46500,46678,27.814340498645564,12.6940133037694,9.49569246147729
2020-09-03 23:00:00,46678,46820,46112,46360,24.700867332518555,11.583372255955162,13.284627411260574
2020-09-04 00:00:00,46360,46360,45800,45800,20.375440606032612,0.0,8.092461853241359
2020-09-04 01:00:00,45797,46009,45520,45897,22.894118629127178,14.7265625,8.76997825198489
2020-09-04 02:00:00,45881,46359,45880,46355,33.57772299968228,33.00395256916996,15.910171689723157
2020-09-04 03:00:00,46355,46355,45455,45831,28.681293388481492,14.489402697495184,20.739972588888218
2020-09-04 04:00:00,46106,46360,45851,46103,34.056813640151034,24.971098265895954,24.15481784418687
2020-09-04 05:00:00,46103,46359,46103,46359,38.737079112977305,34.836223506743735,24.76557482337813
2020-09-04 06:00:00,46359,46360,45997,45997,34.958671809526166,21.723446893787575,27.17692288880893
2020-09-04 07:00:00,45995,45995,44100,44449,24.12292347493498,9.064935064935066,21.87486848848864
2020-09-04 08:00:00,44449,45874,44244,44861,30.313925285232585,19.869451697127936,16.885944551950043
2020-09-04 09:00:00,44861,45500,44753,45080,33.42351291149127,27.22222222222222,18.718869661428254
2020-09-04 10:00:00,45081,45081,44500,44769,31.288306742721943,18.583333333333332,21.891669084227676
2020-09-04 11:00:00,44755,45000,44360,44548,29.829972277679673,13.203654582964928,19.66973671284001
2020-09-04 12:00:00,44526,44775,44100,44319,28.35516539451585,8.051470588235293,13.2794861681777
2020-09-04 13:00:00,44319,44362,44000,44011,26.460305606477988,0.4661016949152542,7.240408955371674
2020-09-04 14:00:00,44297,44451,44000,44000,26.392470954859277,0.0,2.839190761050031
2020-09-04 15:00:00,44173,44310,43904,44310,31.70611268305538,16.530944625407166,5.665682106773989
2020-09-04 16:00:00,44254,44989,44201,44987,41.61808390485997,44.09609120521173,20.20901194353948
2020-09-04 17:00:00,44985,44985,44000,44746,39.42448469230636,34.28338762214984,31.636807817589425
2020-09-04 18:00:00,44746,44998,44569,44991,42.72925843822461,44.258957654723126,40.87947882736142
2020-09-04 19:00:00,44991,44996,44351,44887,41.689521523230106,40.02442996742671,39.522258414766405
2020-09-04 20:00:00,44887,45499,44351,45191,45.83825631174598,61.54949784791965,48.61096182335635
2020-09-04 21:00:00,45190,46000,44862,45698,51.975219467178135,85.59160305343511,62.388510289593675
2020-09-04 22:00:00,45201,45700,44000,44698,41.89257116859632,37.88167938931298,61.6742600968891
2020-09-04 23:00:00,44698,45697,44069,45399,49.3152146232005,71.32633587786259,64.93320610687009
2020-09-05 00:00:00,45399,45400,44782,45350,48.84552124797718,68.9885496183206,59.39885496183192
2020-09-05 01:00:00,45300,45300,44503,45298,48.31956637597691,66.50763358778626,68.94083969465635
2020-09-05 02:00:00,45119,45119,44731,45000,45.30862551577604,52.29007633587786,62.59541984732811
2020-09-05 03:00:00,45000,45295,45000,45294,48.704665633109784,66.31679389312977,61.704834605597824
2020-09-05 04:00:00,45294,45498,45294,45315,48.948513529584915,67.31870229007633,61.97519083969453
2020-09-05 05:00:00,45315,45496,44858,44858,44.04182953693012,42.9,58.8451653944019
2020-09-05 06:00:00,44842,45495,44842,45313,49.47253185841427,65.65,58.62290076335864
2020-09-05 07:00:00,45236,45496,44844,45496,51.51080256757405,74.8,61.11666666666654
2020-09-05 08:00:00,45496,45498,45001,45361,49.911244225287305,68.05,69.49999999999987
2020-09-05 09:00:00,45361,45452,45003,45167,47.62265415258305,58.35,67.06666666666653
2020-09-05 10:00:00,45168,45209,44941,44979,45.447832770025705,48.95,58.449999999999875
2020-09-05 11:00:00,44978,45199,44554,44802,43.436584130588344,47.1764705882353,51.49215686274497
2020-09-05 12:00:00,44806,44999,44584,44692,42.18708430994278,38.26781326781327,44.79809461868273
2020-09-05 13:00:00,44691,45000,44653,44945,46.032351711333824,44.42211055276382,43.28879813627068
2020-09-05 14:00:00,44855,45200,44612,44800,44.21715123506893,29.849246231155778,37.51305668391083
2020-09-05 15:00:00,45150,45199,44591,44764,43.7558162337308,22.24576271186441,32.17237316526121
2020-09-05 16:00:00,44765,44765,44500,44587,41.46513739228483,8.71743486973948,20.2708146042531
2020-09-05 17:00:00,44586,44685,44326,44334,38.372819959038644,0.6825938566552902,10.548597146086271
2020-09-05 18:00:00,44531,44531,44106,44245,37.31848375649667,9.985632183908047,6.461886970100818
2020-09-05 19:00:00,44245,44550,43980,44432,40.9873891689162,29.776021080368906,13.481415706977295
2020-09-05 20:00:00,43983,44497,43010,43389,30.32553244465923,15.233118971061094,18.331590745112564
2020-09-05 21:00:00,43350,44400,43008,44100,41.49744215499905,43.855421686746986,29.62152057939221
2020-09-05 22:00:00,44100,44686,43951,44679,48.70986597250818,68.37152209492635,42.48668758424469
2020-09-05 23:00:00,44679,44686,44350,44426,46.03896040508219,64.42526124488869,58.88406834218723
2020-09-06 00:00:00,44426,44686,43760,43770,39.9258313017117,34.762773722627735,55.85318568748082
2020-09-06 01:00:00,43858,44600,43606,44599,49.120144671332135,72.58211678832117,57.25671725194576
2020-09-06 02:00:00,44599,44599,43001,43499,40.305268954822886,22.646657571623464,43.330516027524006
2020-09-06 03:00:00,43445,43479,42679,42679,35.22983668398403,0.0,31.742924786648093
2020-09-06 04:00:00,43022,44500,42683,44500,50.221074876176665,72.26190476190476,31.63618744450929
2020-09-06 05:00:00,44499,44499,42775,43717,45.359598154224,49.760306807286675,40.67407052306369
2020-09-06 06:00:00,43725,44500,42745,43043,41.62440501287694,18.13652217239661,46.719577913862565
2020-09-06 07:00:00,44497,44498,43045,44452,50.753983936667915,88.34080717488789,52.079212051523605
2020-09-06 08:00:00,44452,44477,43732,44477,50.90071036133834,89.58644743398106,65.35459226042174
2020-09-06 09:00:00,44477,44477,43828,44476,50.894178303608385,89.53662182361734,89.15462547749532
2020-09-06 10:00:00,44301,44476,44007,44266,49.458776402917785,79.07324364723468,86.06543763494426
2020-09-06 11:00:00,44265,44265,44003,44229,49.19550846226949,77.22969606377679,81.94652051154283
2020-09-06 12:00:00,44229,44229,43812,43813,46.216782143295056,56.502242152466366,70.93506062115917
2020-09-06 13:00:00,43812,44049,43701,43895,46.89929469682617,60.58794220229198,64.77329347284494
2020-09-06 14:00:00,43895,44045,43801,44007,47.87231335212001,69.13066111400312,62.07361515625373
2020-09-06 15:00:00,43973,44250,43901,44250,50.01251691072107,81.82291666666667,70.5138399943205
2020-09-06 16:00:00,44250,44399,44070,44332,50.74738299371559,90.77429983525535,80.57595920530831
2020-09-06 17:00:00,44332,44443,44105,44349,50.908511686756015,91.68959823885525,88.09560491359234
2020-09-06 18:00:00,44349,44475,44000,44475,52.1577953606858,98.57549857549857,93.67979888320296
2020-09-06 19:00:00,44475,44475,43912,43937,46.693798012810994,67.92022792022792,86.06177491152715
2020-09-06 20:00:00,43942,44300,43942,44297,50.435481552082955,86.16655196145905,84.22075948572842
2020-09-06 21:00:00,44280,44299,43915,44277,50.22456160889599,74.22680412371135,76.10452800179935
2020-09-06 22:00:00,44277,44277,43960,43961,46.8881018156532,33.50515463917526,64.63283690811514
2020-09-06 23:00:00,43961,44275,43888,43889,46.136062807740764,24.258064516129032,43.996674426338465
2020-09-07 00:00:00,43888,44270,43811,44249,50.41814659705185,70.80103359173127,42.85475091567844
2020-09-07 01:00:00,44277,44277,44204,44204,49.884301014251896,64.98708010335918,53.34872607040641
2020-09-07 02:00:00,44203,44204,44203,44204,49.884301014251896,64.98708010335918,66.92506459948312
2020-09-07 03:00:00,44203,44204,44203,44204,49.884301014251896,59.79228486646884,63.25548169106232
2020-09-07 04:00:00,44203,44203,44203,44203,49.869645313368714,59.036144578313255,61.27183651604702
2020-09-07 05:00:00,44167,44167,44075,44164,49.26178728589994,53.16265060240964,57.33036001573051
2020-09-07 06:00:00,44164,44203,44077,44196,49.80244018681258,57.98192771084337,56.72690763052202
2020-09-07 07:00:00,44196,44198,43775,43999,46.51627611089796,32.0,47.71485943775093
2020-09-07 08:00:00,43999,44204,43782,44198,50.09827705052107,60.42857142857143,50.13683304647153
2020-09-07 09:00:00,44162,44162,43984,43985,46.507885122821044,40.0,44.142857142857075
2020-09-07 10:00:00,43985,44190,43985,44032,47.40361670724188,49.045801526717554,49.82479098509626
2020-09-07 11:00:00,44032,44474,43902,43961,46.14650996722679,26.609442060085836,38.551747862267725
2020-09-07 12:00:00,43961,44321,43853,43998,46.93625451617019,31.90271816881259,35.852653918538586
2020-09-07 13:00:00,43891,43998,43539,43919,45.40520759762459,40.64171122994652,33.05129048628158
2020-09-07 14:00:00,43915,43915,43475,43506,38.36037664932008,3.103103103103103,25.21584416728734
2020-09-07 15:00:00,43506,43506,43228,43452,37.540232372844805,17.97752808988764,20.574114140979024
2020-09-07 16:00:00,43420,44174,43203,43790,45.407881245055194,46.18410700236035,22.421579398450294
2020-09-07 17:00:00,43697,43940,43500,43744,44.58477294826146,42.56490952006294,35.57551487077024
2020-09-07 18:00:00,43806,43817,43209,43386,38.70450475250913,14.398111723052715,34.382376081825264
2020-09-07 19:00:00,43300,43850,42800,43073,34.429056180766864,16.308243727598565,24.423754990238
2020-09-07 20:00:00,43074,43090,42650,42654,29.69946909258657,0.21929824561403508,10.308551232088368
2020-09-07 21:00:00,42690,43000,42500,43000,37.35273784918654,25.329280648429584,13.952274207213991
2020-09-07 22:00:00,42999,43099,42500,42521,32.13677230919188,1.0638297872340425,8.87080289375915
2020-09-07 23:00:00,42756,43001,42520,43000,41.00811277570742,25.329280648429584,17.240797028031
2020-09-08 00:00:00,43001,43699,43000,43699,51.061871107073046,60.73961499493414,29.044241810199182
2020-09-08 01:00:00,43600,43698,43078,43698,51.04846735559551,65.7880285557386,50.61897473303403
2020-09-08 02:00:00,43531,43695,43531,43693,50.976414099464414,71.26642771804062,65.93135708957105
2020-09-08 03:00:00,43693,43693,43474,43479,47.86258005827898,58.48267622461171,65.17904416613023
2020-09-08 04:00:00,43162,43162,43160,43162,43.61276551150386,39.54599761051374,56.431700517721936
2020-09-08 05:00:00,43177,43262,43168,43235,44.82767367550724,43.90681003584229,47.311827956989156
2020-09-08 06:00:00,43193,43798,43161,43798,53.20216824300852,90.13888888888889,57.86389884508154
2020-09-08 07:00:00,43798,43800,43170,43800,53.22932745769253,96.29629629629629,76.78066507367573
2020-09-08 08:00:00,43787,43787,43343,43546,49.314985271577775,77.48148148148148,87.97222222222213
2020-09-08 09:00:00,43546,43627,43358,43576,49.78468062095587,82.76923076923077,85.51566951566944
2020-09-08 10:00:00,43576,43627,43576,43627,50.622403229952596,86.6923076923077,82.31433998100657
2020-09-08 11:00:00,43626,43627,43576,43577,49.74619290067224,82.84615384615384,84.10256410256403
2020-09-08 12:00:00,43577,43626,43575,43576,49.72765424398542,82.5,84.01282051282044
2020-09-08 13:00:00,43576,43627,43367,43563,49.46955634837505,70.375,78.57371794871788
2020-09-08 14:00:00,43563,43707,43488,43697,52.222252590217515,85.73407202216066,79.53635734072016
2020-09-08 15:00:00,43697,43706,43408,43504,48.15342268957806,53.75,69.95302400738683
2020-09-08 16:00:00,43505,43706,43366,43366,45.4279399434804,32.1875,57.223857340720166
2020-09-08 17:00:00,43366,43591,43089,43151,41.4880560930352,8.720112517580873,31.552537505860233
2020-09-08 18:00:00,43150,43151,42608,42867,36.93163854516828,21.72818791946309,20.878600145681265
2020-09-08 19:00:00,42867,42953,42400,42565,32.80569772547864,11.785714285714286,14.07800490758603
2020-09-08 20:00:00,42565,42875,42310,42579,33.178387217057576,18.053691275167786,17.18919782678167
2020-09-08 21:00:00,42580,43124,42363,42510,32.2295861464752,13.540961408259987,14.4601223230473
2020-09-08 22:00:00,42510,43400,42510,42946,43.26934898838753,45.526127415891196,25.706926699772932
2020-09-08 23:00:00,42946,42946,42830,42855,41.74100166993599,39.012168933428775,32.693085919193265
2020-09-09 00:00:00,42936,43135,42826,43076,46.667820526358284,54.83178239083751,46.45669291338577
2020-09-09 01:00:00,43076,43076,42838,42971,44.7322626730744,47.31567644953472,47.05320925793361
2020-09-09 02:00:00,42971,42971,42500,42500,37.26579312832518,13.600572655690765,38.582677165354276
2020-09-09 03:00:00,42358,43134,42358,42441,36.4451580864783,9.377236936292054,23.431162013839117
2020-09-09 04:00:00,42899,42899,42625,42625,40.82190246923801,22.564469914040114,15.180759835340917
2020-09-09 05:00:00,42625,42626,42625,42625,40.82190246923802,22.564469914040114,18.168725588124033
2020-09-09 06:00:00,42626,42626,42352,42428,37.60617338088329,9.211553473848555,18.113497767309536
2020-09-09 07:00:00,42426,42900,42426,42596,41.81557803107834,26.238532110091743,19.33818516599341
2020-09-09 08:00:00,42597,43000,42365,42892,48.418553507197714,53.39449541284404,29.614860332261383
2020-09-09 09:00:00,42888,42888,42671,42864,47.86519852028572,50.825688073394495,43.48623853211003
2020-09-09 10:00:00,42864,42870,42440,42440,40.34580357948729,8.396946564885496,37.53904335037461
2020-09-09 11:00:00,42480,42800,42300,42700,45.95277808945501,36.36363636363637,31.86209033397206
2020-09-09 12:00:00,42700,42899,42500,42845,48.8407381900455,65.26946107784431,36.67668133545533
2020-09-09 13:00:00,42845,42900,42759,42849,48.92182120513425,65.74850299401197,55.79386681183082
2020-09-09 14:00:00,42690,42847,42523,42829,48.5078479203835,63.42925659472422,64.81574022219344
2020-09-09 15:00:00,42830,42850,42799,42850,48.99588063485049,65.94724220623502,65.04166726499034
2020-09-09 16:00:00,42850,42850,42709,42849,48.972078176457046,65.8273381294964,65.06794564348515
2020-09-09 17:00:00,42848,42849,42709,42849,48.97207817645705,78.42857142857143,70.06771725476756
2020-09-09 18:00:00,42849,42900,42700,42850,49.00081209617859,78.57142857142857,74.27577937649873
2020-09-09 19:00:00,42850,43248,42850,43199,57.90894883327809,94.83122362869199,83.94374120956392
2020-09-09 20:00:00,43199,43220,42935,43199,57.90894883327809,94.83122362869199,89.41129194293744
2020-09-09 21:00:00,43199,43250,43150,43250,59.119150216096656,100.0,96.55414908579458
2020-09-09 22:00:00,43250,43499,43250,43498,64.46899897161774,99.91659716430358,98.24927359766512
2020-09-09 23:00:00,43498,43680,43498,43680,67.79935421623173,100.0,99.97219905476778
2020-09-10 00:00:00,43680,44000,43500,44000,72.65288614396897,100.0,99.97219905476778
2020-09-10 01:00:00,44000,44200,43966,43998,72.57925348105623,88.11764705882354,96.03921568627443
2020-09-10 02:00:00,44000,44101,44000,44101,74.03853392333774,94.09660107334525,94.07141604405619
2020-09-10 03:00:00,44177,44198,43977,43978,69.29590005925658,86.76207513416816,89.65877442211224
2020-09-10 04:00:00,43978,43978,43978,43978,69.29590005925658,85.2,88.6862254025044
2020-09-10 05:00:00,43978,44155,43977,43985,69.42516720913771,85.66666666666667,85.87624726694487
2020-09-10 06:00:00,43985,44088,43985,44015,70.00794885883326,87.66666666666667,86.17777777777773
2020-09-10 07:00:00,44050,44050,43688,43689,57.23996881851577,65.93333333333334,79.75555555555552
2020-09-10 08:00:00,43689,44460,43689,44444,70.60906988755458,99.00621118012423,84.2020703933747
2020-09-10 09:00:00,44151,44442,43689,44001,58.96062991517039,69.90163934426229,78.28039461923991
2020-09-10 10:00:00,44430,44431,43999,44081,60.23637581142636,71.06870229007633,79.99218427148757
2020-09-10 11:00:00,44081,44277,44080,44080,60.211179595253085,68.59504132231405,69.8551276522175
2020-09-10 12:00:00,44080,44190,44001,44190,62.089680071962825,71.93347193347194,70.53240518195405
2020-09-10 13:00:00,44189,44200,44101,44178,61.74719572390579,70.625,70.38450441859527
2020-09-10 14:00:00,44177,44199,43760,43905,54.396054128686,28.10880829015544,56.88909340787574
2020-09-10 15:00:00,43896,44007,43757,44007,56.48074291537674,41.32124352331606,46.685017271157115
2020-09-10 16:00:00,43974,44005,43696,43697,49.12999198451443,1.16580310880829,23.531951640759882
2020-09-10 17:00:00,43697,43980,43696,43879,52.99762688274909,24.740932642487046,22.409326424870418
2020-09-10 18:00:00,43797,43880,43796,43880,53.01876281502659,24.870466321243523,16.925734024179572
2020-09-10 19:00:00,43838,43880,43800,43880,53.01876281502659,24.870466321243523,24.82728842832465
2020-09-10 20:00:00,43880,44000,43711,43955,54.78721574677679,34.58549222797927,28.108808290155395
2020-09-10 21:00:00,43898,44149,43898,44149,59.07812858291631,59.66277561608301,39.70624472176855
2020-09-10 22:00:00,44148,44420,44148,44344,62.89046738762285,86.98539176626826,60.41121987011013
2020-09-10 23:00:00,44345,44345,44001,44199,58.524394265636786,68.43537414965986,71.69451384400367
2020-09-11 00:00:00,44199,44199,44139,44139,56.768173785239505,61.187845303867405,72.20287040659845
2020-09-11 01:00:00,44140,44140,43901,43901,50.317941351765164,28.314917127071823,52.64604552686631
2020-09-11 02:00:00,43901,43901,43755,43755,46.80460591348494,8.149171270718233,32.550644567219095
2020-09-11 03:00:00,43755,43755,43755,43755,46.80460591348495,8.149171270718233,14.871086556169368
2020-09-11 04:00:00,43755,43828,43755,43781,47.56081612009374,11.740331491712707,9.34622467771633
2020-09-11 05:00:00,43780,43781,43780,43781,47.56081612009374,11.740331491712707,10.543278084714489
2020-09-11 06:00:00,43781,43842,43750,43842,49.51366311977002,20.165745856353592,14.548802946592941
2020-09-11 07:00:00,43841,43841,43750,43780,47.574419675492166,9.732016925246826,13.879364757770979
2020-09-11 08:00:00,43780,44196,43780,44172,58.61173713503737,65.02115655853315,31.63963978004446
2020-09-11 09:00:00,44070,44070,43695,43715,46.35819559394544,2.7586206896551726,25.83726472447832
2020-09-11 10:00:00,43717,43718,43501,43502,41.9555425426609,0.1088139281828074,22.62953039212365
2020-09-11 11:00:00,43502,43502,43335,43356,39.206958459499745,1.935483870967742,1.6009728296018484
2020-09-11 12:00:00,43356,43502,43282,43313,38.4088691569614,2.916274694261524,1.6535241644706324
2020-09-11 13:00:00,43313,43794,43312,43789,50.43635279136787,55.288985823336965,20.046914796188684
2020-09-11 14:00:00,43789,43789,43321,43581,46.19152601331084,32.713347921225385,30.306202812941233
2020-09-11 15:00:00,43580,43810,43335,43610,46.86300531910521,35.88621444201313,41.29618272885843
2020-09-11 16:00:00,43610,43798,43361,43388,42.49156691356264,11.597374179431073,26.732312180889807
2020-09-11 17:00:00,43738,43751,43409,43716,49.923976193693406,47.4835886214442,31.655725747629408
2020-09-11 18:00:00,43715,43794,43617,43694,49.46222792357889,45.076586433260395,34.71918307804516
2020-09-11 19:00:00,43601,43706,43600,43631,48.09053078660258,38.183807439824946,43.58132749817645
2020-09-11 20:00:00,43601,43795,43431,43481,44.89791865526408,21.772428884026258,35.01094091903713
2020-09-11 21:00:00,43500,43820,43500,43820,52.56269853597576,58.862144420131294,39.60612691466077
2020-09-11 22:00:00,43683,43819,43683,43798,52.056623003285544,65.48223350253807,48.705602268898474
2020-09-11 23:00:00,43799,43800,43798,43800,52.10177210682445,96.28252788104089,73.54230193457002
2020-09-12 00:00:00,43800,44000,43800,43999,56.4920948505188,99.86072423398329,87.20849520585402
2020-09-12 01:00:00,43999,43999,43800,43887,53.51883230259593,84.26183844011142,93.46836351837847
2020-09-12 02:00:00,43887,43974,43886,43930,54.50877114625394,89.82558139534883,91.31604802314779
2020-09-12 03:00:00,43930,43931,43930,43931,54.53302292760875,89.8379970544919,87.97513896331732
2020-09-12 04:00:00,43931,43931,43930,43930,54.501732538264335,89.47368421052632,89.71242088678895
2020-09-12 05:00:00,43931,43931,43931,43931,54.52982971339884,89.2018779342723,89.50451973309679
2020-09-12 06:00:00,43931,43999,43930,43999,56.49716748608282,99.83079526226734,92.83545246902194
2020-09-12 07:00:00,43998,44000,43998,44000,56.52695595431027,100.0,96.3442243988465
2020-09-12 08:00:00,44000,44000,43801,43871,51.616791527334385,77.3286467486819,92.38648067031637
2020-09-12 09:00:00,43809,44000,43809,43998,55.69691322668647,99.64850615114236,92.32571763327473
2020-09-12 10:00:00,43998,43998,43900,43901,52.08417154474708,80.2,85.72571763327473
2020-09-12 11:00:00,43901,43989,43900,43986,54.84802138484608,95.58359621451105,91.81070078855112
2020-09-12 12:00:00,43987,43997,43807,43911,51.99799387350546,55.94059405940594,77.24139675797231
2020-09-12 13:00:00,43912,44000,43912,44000,54.98708175218125,100.0,83.84139675797233
2020-09-12 14:00:00,43999,44174,43999,44151,59.585306636997736,93.85026737967914,83.26362047969502
2020-09-12 15:00:00,44073,44073,43952,43957,52.20648582185571,41.8230563002681,78.5577745599824
2020-09-12 16:00:00,43957,44000,43809,44000,53.578683399510105,53.35120643431635,63.00817670475451
2020-09-12 17:00:00,43999,44000,43999,43999,53.54018490220895,53.083109919571044,49.41912421805181
2020-09-12 18:00:00,44000,44200,44000,44180,59.24793118635619,94.9874686716792,67.14059500852217
2020-09-12 19:00:00,44179,44198,43906,43990,52.022874809304774,47.36842105263158,65.14633321462725
2020-09-12 20:00:00,43990,43991,43900,43941,50.31866020998691,35.08771929824562,59.147869674185436
2020-09-12 21:00:00,43940,43940,43711,43711,43.16994680397283,0.0,27.485380116959035
2020-09-12 22:00:00,43808,43970,43803,43969,51.49458873039558,52.760736196319016,29.28281849818818
2020-09-12 23:00:00,43970,43970,43883,43883,48.92208571631469,35.173824130879346,29.311520109066095
2020-09-13 00:00:00,43969,43970,43968,43970,51.55852135862312,52.965235173824134,46.96659850034081
2020-09-13 01:00:00,43969,43970,43969,43970,51.55852135862312,52.965235173824134,47.03476482617585
2020-09-13 02:00:00,43970,44187,43969,44187,57.85174879145794,97.34151329243353,67.75732788002725
